123,"She loved her fiancé. Her fiancé loved her. They both loved each other. About a monthbefore Christmas Day, he asked, ""What do you want for Christmas?"" She said, ""All I want isyou."" She asked, ""What do you want for Christmas?"" He said, ""All I want is you."" He decidedto get her something anyway. She decided to get him something anyway. He went toMacy's. He saw a beautiful, gold necklace. She'll like this, he thought. He bought it. He hadit gift-wrapped. She went to Macy's. She saw a beautiful tie. He'll like this, she thought. Shebought it. She had it gift-wrapped. They put their gifts under the Christmas tree. OnChristmas morning, they unwrapped their gifts. She was thrilled. He had a long face.""What's the matter?"" she asked. He said, ""I bought you a beautiful, expensive necklace. Allyou bought me was a tie!"""
124,"She felt bad. She had yelled at her mom. She had made her mom cry. Even though she hadapologized, she still felt bad. ""I can't believe I hurt my own mom,"" she said. ""My life seemsto be just one bad thing after another. Either I do bad things, or bad things happen to me.And I remember them all. I hate living with all these bad memories."" He said he was lucky.""I don't have any bad memories,"" he said. She didn't believe him. She said everyone has badmemories. He said, ""Not me. All I have are nice memories. I have memories of birthdays andholidays. I have memories of good times and fun times. I don't have a single bad memory.""She said, ""Your grandma died last week! Isn't that a bad memory?"" He said, ""She left me$10,000 in her will. What's bad about that?"""
125,"Lily walked into Macy's on 34th Street. She needed some Dior skin cream. She went over tothe cosmetics section. All the employees were busy with customers. Lily stood there. After afew minutes, one employee came over to Lily. ""Hi, I'm Bev. I'll be with you in about fiveminutes,"" she said. ""Is that okay?"" Lily smiled and nodded. Bev went back to her customer.Lily took a chair. About five minutes later, Bev returned. She helped Lily find the items sheneeded. Lily paid for the items, thanked Bev, and left Macy's. ""I will do business only withBev from now on,"" Lily told her husband. ""I was dressed in shorts and a T-shirt. Maybe theother workers thought that I didn't have much money. They didn't offer to help me. But Bevdid. She will always have my loyalty. She treated me right. I'll treat her right."""
126,"Tony was in line for the elevator at Macy's. Two men walked up. They went to the front ofthe line. They were very tall and very big. They looked like father and son. A Macy'semployee spoke up. ""Sir,"" he said, ""you have to go to the back of the line. You can't cut inline."" The big man ignored him. ""Sir,"" the employee repeated, ""please go to the back of theline. It isn't right to cut in line."" The man said, ""I'm not moving."" The elevator doors opened.People got out of the elevator. The man and his son walked into the elevator first. Tonyand the others in line got into the elevator. The elevator rose. Tony said, ""You're setting abad example for your son. Just because you're big doesn't mean you can break the rules.""The big man said, ""Who's going to stop me?"""
127,"What would Mark say at his dad's funeral? His dad was very old. He might die any day. Markwanted to say something nice about his dad. He wanted to say something memorable. Hewanted to say something that showed his love for his dad. But what could he say? His dadwas a nice guy. He was a hard worker. He was a good husband. He was a good father. Thatwasn't much to say. That wouldn't even fill up one minute. Maybe he could tell ananecdote. That would work. But he couldn't think of an anecdote. He couldn't think of evenone little story to tell. He hardly knew his own dad! He called up his dad. ""What do youwant me to say about you at your funeral?"" he asked. His dad said, ""Don't worry about it. Ialready wrote something. Just read what I wrote."""
128,"Leo decided to skip school Friday morning. He decided to go fishing. He put his fishing gearinto his car. He drove to the lake. He parked his car. He grabbed his gear. He went to thefishing shack on the pier. They were having a fishing tournament. Whoever caught thebiggest trout would win $100. Leo paid the $5 entry fee. He sat down on the pier. He putsome bait on his hook. He cast the hook far into the water. He put the rod into a rod holder.The lake was quiet and beautiful. A sailboat sailed by in the distance. A hawk slowly circledhigh above. ""Caught anything yet?"" a man asked. His voice sounded very familiar. Leolooked at him. ""Mr. Wilson! What are you doing here?"" he asked. Mr. Wilson was the schoolprincipal. ""I might ask you the same thing,"" said Mr. Wilson."
129,"Victor always sat right behind Billy on the school bus. Victor kicked the back of Billy's seatall the way to school and from school. Billy hated Victor. Billy hated school. Every nightBilly prayed that Victor would vanish. One morning Billy awoke and saw a yellow, plasticgun near his pillow. He put the little gun in his jacket pocket. Maybe he could scare Victorwith it. Billy went outside. The bus arrived. He got on and sat down. Victor sat down behindhim. Victor started kicking his seat. Billy turned around. He pointed the gun at Victor. Hetold Victor to stop kicking his seat. Laughing, Victor kicked the seat harder. Billy closed hiseyes. He pulled the trigger. Victor stopped laughing. Billy opened his eyes. The seat wasempty. Victor was gone. Billy dropped the gun. He sat down again. School will be okaynow, he thought."
130,"She sat down on the beach. She took a book out of her bag. She opened the book. Shestarted reading. A young man came by. He said, ""Hello. That's a great mystery you'rereading."" She said, ""Yes, I'm enjoying it so far. I think I know who did it, but please don't tellme how it ends."" He said, ""I won't say a word. But if you think the butler did it, you're goingto be very surprised."" She screamed. ""What did I just say?"" she said. ""I said, Don't tell mehow it ends. Now you've ruined it for me."" He said, ""I'm sorry. Can I make it up to you? I'lltake you out to dinner."" She looked at him. He was a good-looking guy. ""Okay,"" she said.""But I pick the restaurant."" He said, ""No problem. Which restaurant?"" She said, ""You're goingto be very surprised."""
131,"LinkedIn was in the news. The company's Initial Public Offering was scheduled for 9:30 a.m.Lonny called his broker at 8:00. ""I want to buy LinkedIn,"" he said. ""The pre-IPO price is $45.But the opening price might be up to 30 percent higher, right?"" His broker said, ""Yes, 30percent higher-or lower-is the rule of thumb."" Lonny said, ""I want to buy 3,000 shareswith a limit price of $60. I'm hoping it opens at $45. But if it opens at $60, I've got itcovered."" His broker said, ""You realize that if it opens higher than $60, you won't be buyinga single share."" Lonny said, ""Yes, but I'm sure it won't."" The broker placed Lonny's order. Hegave Lonny a confirmation number. Lonny told his wife, ""We might double our moneytoday! Let's pray that LinkedIn closes at $90!"" He explained what he had done."
132,"At 4:05 p.m., Lonny checked the news. LinkedIn had closed at $94. ""I can't believe it! Wedoubled our money! We bought the right stock at the right time!"" he exclaimed to his wife.They hugged and kissed. They went to a fancy steak house and celebrated. When they gothome after dinner, Lonny said, ""Let me check to see exactly how rich we are."" He looked athis account online. It hadn't changed. There was still $180,000 in it. He called his broker.""What's going on?"" he asked. ""I should have over $300,000 in my account now."" The brokerput him on hold briefly. ""Here's the problem,"" he said. ""The opening price for LinkedIn was$83. That was WAY above the pre-IPO price. Your limit was $60. You never even got intothe game. You didn't make one cent. But, looking on the bright side, you didn't loseanything!"""
133,"Four people lost their lives last Sunday morning. A man walked into a Long Islanddrugstore. He and his wife needed painkillers. He shot and killed everyone in the drugstore.Then he stole about 5,000 painkillers. Police arrested him several days later. He wasmowing the lawn at his mother's house. ""Why did he have to kill four people?"" asked Mrs.Smith, the wife of the pharmacist. Mr. Smith was filling in on Sunday for the regularpharmacist. The regular pharmacist had stayed home for Father's Day. A young woman,Miss Garcia, was assisting Mr. Smith on Sunday. She would have graduated from highschool yesterday. An elderly grandfather, Mr. Jones, was picking up a prescription for hisailing wife. A single mother, Miss Evans, was picking up a prescription for her son. She wasto get married next month. ""Why did he have to kill ANYBODY?"" wailed Mrs. Smith."
134,"The approaching car was speeding. It was heading east on 32nd Street. Brian was standingon the corner. He couldn't believe how fast the driver was going. He's going to killsomeone, Brian thought. Somehow the driver missed EVERYBODY standing in the street at6th Avenue. The car continued speeding until it was out of sight. Brian couldn't believe it.How had that driver not killed, or even hit, anyone? Brian was angry. He was angry at thedriver. He was angry at himself. He hadn't yelled at the driver. He hadn't called the police.He hadn't done anything. Later, he saw a policeman. He told him about the speeding car.""What should I do next time?"" Brian asked. The policeman said, ""Just call 911. Tell themyou saw a reckless driver. Describe the car. Tell them what direction it was heading. They'llfind the car. They'll get the driver."""
135,"Adam bought his son Dylan a $200 bottle of cologne. It was Dylan's high school graduationgift. Adam hid the cologne under the passenger seat of his car. He drove to a parking lotnear the high school. He left his car with the attendant. Adam attended Dylan's graduationceremony. Dylan walked with Adam back to his car. They got into the car. Adam drove off.He told Dylan there was a graduation gift under the seat. Dylan couldn't find anythingunder the seat. Adam asked, ""Are you sure?"" Dylan was sure. Adam drove back to theparking lot. ""Where's my bottle of cologne?"" he yelled at the parking lot attendant. Theattendant asked, ""What are you talking about?"" Adam called him a liar and a thief. Heswung at the attendant. The attendant pulled out a knife. Dylan rushed over to protect hisdad. The attendant stabbed them both."
136,"Bill had a dream one night. In the dream, he died on the day after his 61st birthday. Billtold his brother about his dream. His brother said, ""It was only a dream."" Bill said, ""It wasn'tjust a dream. It was the TRUTH. If you ever have such a dream, you will KNOW that it's thetruth."" Bill felt free and happy. This dream was the best news of his life. He wouldn't die foralmost 21 more years. Before then, no disease or injury would take his life. He decided totravel all over the world the last three years of his life. He decided to stay divorced. Nowoman would want to marry a man who was going to die at 61. He decided to do moreexciting things. No more golf for me, he thought. It was time to learn how to skydive andride motorcycles."
137,"He hated doing the laundry. It was such a hassle. Someday, he thought, clothes will be100-percent paper. Then we can just throw out our dirty clothes. No more washers, nomore dryers. No more laundry baskets, no more laundry soap. He went to the laundry room.He washed and dried a week's worth of laundry. Back in his apartment, he sorted andfolded the clean laundry. What's this, he wondered. One of his wife's socks was missing. Helooked in the laundry basket. He unfolded the towels and sheets. He examined theapartment floor. He went back to the laundry room. He searched the washer and the dryer.He examined the floor and the trash can. He went back to his apartment. When his wifecame home, he told her about the missing sock. ""It's not missing,"" she said. ""I threw it out. Ithad a hole in it."""
138,"Sam took a bus to the cemetery. He went there every month to visit his mom's grave. Thistime something was different. Her headstone was missing. He looked around. Where isMom's headstone, he wondered. He started to walk around the cemetery. He saw manyother visitors. But he didn't see even one worker. He kept walking around. He reached arock pile near a dumpster. At least, it looked like a rock pile. He looked more closely. Itwasn't a pile of rocks. It was a pile of headstones. He found his mother's headstone. It wasbroken in two. He looked at the two pieces. How dare they break her headstone, hethought. How dare they throw away Mom's headstone! He carried the two pieces back toher grave. He placed them on top of her grave. He apologized to his mom. I'll fix this foryou, he promised."
139,"His wife asked him to buy her some new socks. ""Make sure they're 100% cotton,"" she said. ""Idon't want any polyester blends. I don't like the feel of polyester."" He went to a couple ofstores. They sold only cotton-polyester blends. This errand was going to take longer thanhe had thought. He finally found a store that sold ""Premium Soft Cotton"" socks. He boughtfive packages. He took them home. His wife looked at the big print on the front of onepackage-""Premium Soft Cotton."" She opened the package. She took out a pair of socks.She felt them. ""These aren't 100% cotton,"" she said. He said, ""Of course they are. Look atthe big print."" She asked, ""Did you look at the small print?"" He looked at the back of thepackage. At the very bottom, in very small print, it said, ""60% Cotton, 40% Polyester."""
140,"""What do you want to do on the Fourth?"" he asked his wife. She said she was up for almostanything. He looked online. A tour company offered boat tours along with double-deckerbus tours. It had downtown, uptown, and night bus tours. It had a Hudson River tour. ""We'llstart with a nice boat ride on the Hudson. Then we'll sightsee Manhattan from the top of abus,"" he said. She asked him about the weather. ""It's going to be hot,"" he said. ""July Fourthis always hot."" She said, ""I mean, what if it rains?"" He said not to worry. ""The buses andboats run in the rain,"" he said. ""Well, I don't run in the rain,"" she said. ""If it's raining, you cango by yourself."" He told her not to worry. ""It never rains on July Fourth,"" he said. ""It wouldruin too many church barbecues."""
141,"""Did you hear the news?"" his wife asked. ""They're doubling the price of a Powerball ticketnext year. It's going to be $2."" He said, ""Two dollars for one ticket? That's ridiculous! Onedollar is too much already. We never win anything!"" Correcting him, she said, ""We won twodollars last week."" They had bought 10 tickets last week because first prize was $130million. ""Are they going to double our chances of winning?"" he asked. ""No,"" she replied.""They're going to make second prize worth $1 million. Right now it's worth $200,000."" Hesaid, ""Big deal. Our chance of winning second prize is as low as winning first prize. Nextyear, we're not going to waste our money on $2 Powerball tickets. Instead, we'll buyscratchers. They're only a dollar. In fact, every time we spend a dollar on a scratcher, we'llsave a dollar! Scratchers will be free!"""
142,"Ian turned on the TV. A man was talking. Ian clicked on the mute button. A captionappeared at the bottom of the screen. But the words in the caption didn't change as theman talked. They stayed the same. Another man started talking. The caption still didn'tchange. Then the whole caption disappeared. The first man started talking again. A newcaption appeared. But it disappeared instantly. Ian didn't have time to read even one wordbefore the caption disappeared. Ian got angry. They can put a man on the moon, hethought, but they can't do captions right. He sent an email to the TV station. He wrote,""Your captions haven't worked properly for more than a year now. Are you ever going to fixthem? When?"" The TV station manager replied, ""Please be patient. We are trying to fix theproblem. Meanwhile, isn't something better than nothing?"""
143,"""What are you doing?"" his wife asked. He was standing at the bathroom sink. He was fillingup a glass with water. ""I'm getting a glass of water,"" he said. ""Oh no, you're not,"" she said.""That's bathroom water. You can't drink that. Pour it out. Go to the kitchen and get someclean water."" He laughed. ""Honey, all the water is the same,"" he said. ""You can drinkbathroom water, kitchen water, or even shower water if you want. It's all safe to drink.Remember, you brush your teeth every day with bathroom water."" She said, ""I just brushwith it. I don't drink it. I spit it out."" He sighed. He turned the glass upside down. The waterwent down the drain. He went into the kitchen. She followed him. He filled up the glassand drank the water. ""That's better,"" she said. ""You'll start feeling healthier now."""
144,"He was tired of mowing his green lawn. He was tired of looking at his green lawn. He wastired of green, period. He looked across the street. He saw a green lawn. All his neighborshad green lawns. Why, he wondered. Is there a law? Must all homes have green lawns? Hedecided it was time for a change. He dug up his green lawn. He planted vegetables. Heplanted carrots. He planted tomatoes. He planted squash. He planted cabbage. A monthlater, he looked at his new lawn. The vegetables were beautiful. They were colorful. He saworange, red, yellow, and purple. ""Our new lawn not only looks good, but it will taste good,""he told his wife. Then he got a letter from the city council. It said, ""Your neighbors havecomplained. Your lawn doesn't meet city standards. You have 30 days to make it greenagain."""
145,"Mona saw the boy working at the restaurant. He was so cute. She was in love! But how wasshe going to meet him? And, if she met him, what if he wasn't interested in her? ""Of coursehe'd be interested in you!"" said her girlfriend Lisa. ""You're so cute! Any guy would beinterested in you."" Lisa suggested that Mona use a Go-Ring. ""What's a Go-Ring?"" Monaasked. Lisa said, ""Here, I have one. It's just a green ring. Put it on your finger. Wave it at himwhen he looks in your direction. Everyone knows that green means 'go.' He'll know thatyou're interested in him."" Mona liked the idea. She went to the restaurant. She flashed thering over and over to the boy. She wiggled her ring finger over and over. Finally, he cameover to her. ""Hi,"" he said. ""Is something wrong with your finger?"""
146,"""We don't have anything in common!"" she yelled at her husband. He said, ""Of course we do.You like to yell at me, and I like it when you stop yelling at me. We were made for eachother."" She said, ""No, we weren't. We don't like the same food. I like my Chinese food. Youlike your American food. I like to dig into crab and lobster with my hands. You don't like toget your hands dirty. We don't like the same movies. We don't like the same music. You're anight person. You like to sleep till noon. I'm a day person. You're tall and skinny and reallybony. I'm short and fat. We are so different. How is it that we're still together after all theseyears?"" He said, ""That's easy. We DO have another thing in common. We're both too old tofind someone new."""
147,"""The refrigerator temperature is too cold,"" she said. ""The vegetables are freezing. Can youturn the temperature up?"" He said, ""Sure. It's simple. Let me show you how. Then you cando it yourself."" She said, ""Don't show me how. Just do it. You're so lazy. You figure the moreyou show me, the less you'll have to do yourself."" He said, ""Well, yes. But then, I'll havemore time to do OTHER things for you."" He opened the refrigerator. The temperature dialwas on 5. He turned it up to 6. ""There, it's fixed,"" he said. She said thanks. The next day, shesaid the vegetables were still freezing. He said, ""That's odd."" He opened the refrigerator andlooked at the dial. Next to the dial, in big letters, was ""9 IS COLDEST."" Oops, he thought. Heturned the dial down to 4. ""There, now it's fixed,"" he said."
148,"He was at Macy's. He needed a short-sleeve, silk shirt. He couldn't find any silk shirts. He didfind a linen-cotton blend. This will have to do, he thought. He took the shirt, still on itshanger, to the fitting rooms. A woman directed him into an empty fitting room. He closedthe door. He took off his shirt. He wasn't wearing an undershirt. He had ridden his bike thatday. But he hadn't showered when he got home. His underarms smelled. He took the shirtoff the hanger. He unbuttoned it. He tried it on. It was too big. He took it off. He put it backon the hanger. He took it outside. He gave it to the woman. She started buttoning it up.That shirt was going to hang on the racks again. He decided the next shirt he boughtwould be in a sealed plastic package."
149,"It was 10:55 a.m. Nick was standing on Fifth Avenue. He was outside the library with about50 others. At 11 a.m., the library doors opened. Once past the first door, people formed intoa loose double line. A woman was to Nick's right. All of a sudden, a man silently cut in frontof Nick. Where did he come from, Nick wondered. Why would he cut in line, Nick askedhimself. What's the rush? The library had plenty of books. It had plenty of seats. Nicklooked at the man. He was young. Young and rude, Nick thought. He asked the man, ""Whydid you cut in line?"" The man ignored him. Nick repeated, ""Excuse me. Why did you cut inline?"" The man turned around. He looked at Nick. ""I didn't cut in line. There was an emptyspace in front of you. I took the empty space."""
150,"Paige was bicycling by the United Nations building. About 100 people were standingoutside in the hot sun. They were holding signs that said, ""Free the people of Wadiya"" and""Down with Aladeen."" Paige did not recognize the names. She had never heard of Wadiyaor Aladeen. She parked her bike. She walked over to a young protester. The protester saidthe names weren't real. He said he wasn't a real protester. It wasn't a real protest. The""protest"" was part of a new movie. He was an extra. He said extras were paid $100 per gig.A gig could last as little as an hour or as long as a day. ""I've been here since 3 a.m. Theysaid we might be here until 10 p.m. I'll get $85. My agent will get $15,"" he said. ""But I don'tmind. I heard that Tom Hanks started out this way."""
151,"Did you hear? Tiger had a bad knee. He had a bad Achilles tendon. He stopped playing golffor three months. Now he is completely healthy again. Tiger is back! He played in atournament. He finished in 37th place. He finished behind 36 other golfers. This is not theTiger we know. Tiger doesn't finish behind anyone. Tiger finishes ahead of everyone. Peoplesay, ""But wait! He didn't play for three months. Give him time. He's rusty."" Yes, Tiger is rusty.And once rust has set in, the damage is done. The steel will buckle. The Tiger that we knowand love is not back. A shadow of that Tiger is back. The shadow is not the real thing. Theshadow has no wife. The shadow has no wins. The shadow has no game. It is what it is.Tiger has left the house. Farewell, Tiger. We loved you."
152,"Connie always kept an umbrella in her desk drawer. A sunny morning could always turninto a rainy afternoon. Her ""emergency"" umbrella always kept her dry. One day it startedraining at noon. She had to meet a client on the Upper East Side. She opened her deskdrawer. She looked for her umbrella. It wasn't there. Did I leave it somewhere, shewondered. Then she remembered. She had lent it to Anne. She had lent it to Anne a weekago! Anne had borrowed it seven days ago. She was going to get her hair done. She saidshe would return it after she got her hair done. But she didn't. She went home after she gother hair done. The next day, Connie had asked Anne about the umbrella. Anne said, ""Oh, I'mso sorry. It's at home. I'll bring it tomorrow."" That was almost a week ago."
153,"""I'm so tall!"" he bragged to his classmates. ""I'm so tall!"" he bragged to his grandparents.""I'm so tall!"" he bragged to his little sister. He was only 12, but he was a head taller thanmost of his classmates. ""You're going to be so tall when you grow up,"" his dad said proudly.""I'm going to be taller than a door!"" he bragged to his dad. ""Maybe you will be aprofessional basketball player,"" his dad said proudly. ""I'm going to be taller than thebasketball net!"" he bragged to his dad. Everyone was sure he was going to be very tall. Butthen something happened. He didn't grow taller in the seventh grade. He didn't grow tallerin the eighth grade. He didn't grow taller in ANY grade! But his classmates grew taller andtaller. When he graduated from high school, his sister was taller than he was."
154,"Bob sat down on the bus next to an old man. The old man said, ""Hi. I can talk withoutmoving my lips or opening my mouth. Would you like to see me do that?"" Bob said sure.The man started talking. He talked very clearly. He talked about the weather. He talkedabout the Yankees. He talked about Central Park. Bob watched him carefully. Bob watchedhim closely. The man's lips did not move. His mouth never opened even a little bit. Yet hesaid every word clearly. Bob couldn't believe it. ""How do you do that?"" Bob asked.""Practice,"" the old man said, ""years of practice."" Bob asked, ""But why?"" The old man said,""Just to see if I could do it. Now I'm working on something else."" Bob asked, ""What?"" Theold man said, ""I'm going to learn how to eat and drink without opening my mouth!"""
155,"He came home. ""Wipe your feet!"" his wife yelled from the living room. He wiped his feet.""Take off your shoes! Put on your slippers!"" she said. He took off his shoes and put on hisslippers. ""Wash your hands!"" she said. He went into the bathroom and washed his hands.""Rinse all the soap off your hands!"" she said. He rinsed his hands. He dried his hands on hispants. ""Don't dry your hands on your pants!"" she said. ""Use the towel!"" He walked out of thebathroom. ""Shut the bathroom door!"" she said. He shut the bathroom door. He went to thekitchen to get a glass of water. ""Make sure you run the water before you drink it!"" she said.He ran the water for about ten seconds. He filled the glass. He drank the water. It was cooland refreshing. ""Wash the glass!"" his wife yelled."
156,"She came home. She was holding three plastic bags. They were full. He said, ""Honey, don'tcarry heavy bags. It's bad for your back."" She said, ""The supermarket's only a block from myoffice. It's only a block from the subway station. So, I don't carry these bags very far."" Heopened the bags. Inside were apples, peaches, and bananas. ""Holy cow!"" he said. ""There'senough fruit in here for a dozen monkeys."" She said, ""It's not for monkeys. It's for us. It's forour health."" He said, ""But this is too much. Half of it's going to spoil."" She said, ""It won'tspoil if you eat your share every day."" He asked, ""My share? What's my share?"" She said hemust eat three times what she ate. ""Three times! Why not split it 50-50?"" he asked. Shesaid, ""I can't eat all that sugar. It's bad for my health!"""
157,"Jon walked outside. He wanted to buy new shoes. He crossed Sixth Avenue. Police weresetting up metal barricades along the street. He asked a policewoman what the barricadeswere for. She said they were for a parade. ""What kind of parade?"" he asked. She said it wasthe annual Korean Parade. He said, ""That's nice. Parades are nice. That's what I love aboutNew York City-lots of parades."" He went to three shoe stores, but had no luck. Tired, hewalked back to Sixth Avenue. But he couldn't cross Sixth Avenue. The parade was inprogress. All the barricades were up. Police were everywhere. He asked a policeman, ""Howcan I get across Sixth Avenue?"" The policeman said, ""You'll have to go up to 34th Street.You can cross there when the officer gives you the okay."" What a drag, Jon thought. Thiscity has too many parades."
158,"He had enjoyed his long bike ride through Central Park. He rode his bike back to hisapartment building. He went to his mailbox in the lobby. He pulled out his keys. Heunlocked the mailbox. An envelope was inside. It was the gas bill. More money, he thought.He took his bike into the elevator. He got out of the elevator on the tenth floor. He went tohis apartment. He dug in his pocket for his keys. Where were they? Did he leave themhanging in the mailbox? Were they still there? He parked his bike next to the door. Herushed back to the elevator. He went downstairs to the lobby. He rushed to his mailbox.Please be there, he prayed. All his keys were hanging in the mailbox. What a relief! Herushed back to the elevator. I hope my bike is still there, he thought."
159,"He was bicycling west on Delancey Street. Traffic was moving fast. It was bumper tobumper. He turned south off Delancey Street. A couple of blocks later, he turned ontoGrand Street. Traffic was also bumper to bumper, but it was barely moving. He came to aChinese market. Fresh vegetables and fruits were on display outside. He parked his bicycle.He looked at all the different greens. He pointed to three different greens. He told theChinese woman, ""Two pounds of each, please."" She put the greens into three red, plasticbags. She said, ""$9.50."" He said, ""$9.50!? No, $8.50."" The woman frowned. Her voice rose:""$9.50! $3, $3, $3.50-$9.50."" He realized that she was right. He shook his head. I can't addthree little numbers, he thought. He gave her $10. She offered him his change. He said,""Keep it."" She smiled. She sweetly said thank you."
160,"The postcard was a reminder to visit their granddaughter's online wedding site. It wasn'taddressed to ""Mr. and Mrs. Gunnerson."" Nor to ""The Gunnersons."" Simply to ""Gunnerson.""Andy's last name was Gunderson. He showed the postcard to his wife. He asked, ""Has ourgranddaughter forgotten how to spell her mother's maiden name-not to mention hermanners?"" His wife said, ""That's not her handwriting. I bet her fiancé wrote that. He wasprobably in a hurry."" Andy said, ""Being in a hurry is no excuse for bad manners. I've nevereven met this guy, but I think I already dislike him."" His wife said, ""Many people misspellGunderson."" Andy said, ""Not family members. But even if I ignore the spelling, why didn't hebother to write 'Mr. and Mrs.'?"" She said, ""As I said, he was probably in a hurry."" Andysnorted. He said, ""More likely, he couldn't spell it."""
161,"The little boy was upset. His mom asked why. He said kids at school were making fun ofhim. ""How do they make fun of you? You're a smart, handsome boy,"" she said. He said, ""Theymake fun of my name."" She asked, ""How do they do that, Herman? You have a perfectlygood name. You were named after your grandpa. He was a good man. You should be proudof your name."" He said, ""I hate it. They change 'her' to 'she.' They call me 'Sheman.' Theyjoke that I'm part girl. I hate them. I hate my name."" She asked who was making fun of him.He said Clancy and Johnny were. His mom said, ""Clancy and Johnny? Here's what you cando. From now on, you call Clancy 'Nancy' and Johnny 'Jenny.' You joke that they are ALL girl.They'll stop calling you 'Sheman,' I promise you."""
162,"The protest was in the news. Hundreds of protesters were living in a park near Wall Street.They had been there for three weeks. They planned to stay there for many more weeks.They marched on Wall Street. They carried signs. One sign said, ""Tax the greedy, not theneedy."" Sheri asked, ""What do they want?"" Her husband said, ""They think Wall Streetcorporations make too much money. They think the corporations are greedy. They think thecorporations should share their money."" She asked, ""Do they want the corporations to givethem free money?"" He said, ""Maybe some of them do. But I think most of them want decentjobs."" She said, ""If they want a corporation to offer decent jobs, they should form their owncorporation. Many corporations start with one person and one good idea. There arehundreds of protesters. Don't any of them have one good idea?"""
163,"He was in the coffee section at the supermarket. He saw a new brand of coffee beans. Thebrand was ""VeryGood."" The package looked nice. Nice packages usually contain niceproducts. The package said ""French Roast."" He loved French Roast. But he usually boughtthe Starbucks brand. VeryGood was cheaper, though. He decided to try it. ""Every time youshop,"" he always told his friends, ""you should buy a new product. That way you might find anew taste treat."" He bought the new brand and went home. He opened the package. Thebeans were light brown. They were dry. Starbucks beans are dark brown. They're oily. Thisdoesn't look good, he thought. He made a pot of coffee. It was terrible. Army coffee hadtasted better. He took the package and receipt back to the supermarket. He got a refund.That'll teach me to try something new, he thought."
164,"He was tall and thin. His beard was white. He was wearing a baseball cap and awindbreaker. Both were dark blue. Both looked worn. He was standing on the sidewalk. Hewas in front of a busy museum in New York City. He was standing next to the taxi stand. Hecalled out to nearby pedestrians, ""Taxi? Taxi? Do you want a taxi?"" He guided them to awaiting taxi. He opened the back door for the pedestrians. They entered the yellow taxi. Asthey entered, he said, ""Tip. Tip, please?"" He usually got a dollar or two. Sometimes he got a$5 tip. A young woman had been watching him. She walked over to him. She said, ""Thislooks like a great job."" He said, ""It is. I make almost $100 a day."" She said, ""That's not badfor eight hours."" He said, ""Eight hours? How about four?!"""
165,"Many people were in line to see the new Memorial at the World Trade Center. Bill asked aMemorial volunteer, ""Can I look at the reflecting pools without standing in this long line?""She said, ""Sure. Go inside the Winter Garden over there."" It was a 10-minute walk to theWinter Garden. He went upstairs. He was about 30 feet above ground. He looked out thehuge windows. He could see the construction site. He could see the Hilton Hotel. It was atall, glass building just east of the construction site. But he couldn't see the reflecting poolsat all. He wasn't up high enough. That was a long walk for nothing, he thought. A tourguide approached with a group of students. Bill asked, ""How can I get a better view of thereflecting pools?"" Pointing east, the guide said, ""That's easy. Rent a room at the Hilton!"""
166,"""There are no honest people anymore,"" Jesse told his wife. ""Everyone is after your money.They will lie and cheat just to get your money."" His wife said it wasn't that bad. ""Mostpeople are honest,"" she said. ""You just seem to attract the bad ones."" Jesse went to thenewsstand. The PowerBall lottery was worth over $100 million. He gave $5 to thenewsstand worker. The worker gave Jesse one PowerBall ticket. When Jesse got home, helooked at the bottom of the ticket. It said, ""Buy $5 of Lotto on one ticket in October. Get $2Lotto Quick Pick ticket free!"" Where are my two free quick picks, he wondered. He showedthe ticket to his wife. ""The newsstand guy cheated me!"" Jesse said. ""He didn't give me mytwo free games."" She disagreed. She said, ""You have to buy $5 of LOTTO. You bought $5 ofPOWERBALL!"""
167,"Alan turned his laptop on. The fan started humming loudly. It was a loud, steady hum. Alancould hear the hum from ten feet away. It hummed until he turned his laptop off. He toldhis friend about the hum. His friend said there was dust near the fan. He told Alan to blowout the dust. Alan went to Staples. ""Do you sell compressed air?"" he asked. The workershowed him a two-pack for $10. ""Can't I buy just one can for $5?"" Alan asked. The workersaid no. Alan bought the two-pack. Why not make us buy a SIX-pack, he wondered angrily.He went home. He blew the compressed air into the vents near the computer fan. Heturned on his vacuum cleaner. He vacuumed the vents for about five minutes. He turned onhis laptop. It was as quiet as a mouse! Alan hummed a happy tune."
168,"He took the subway to Strand Book Store. The one-way subway fare was $2.25. He neededa vocabulary book. He found ""Word Menu."" The book lists words according to subjectmatter. For example, listed under Clothing are types of clothing, such as Sweaters. Listedunder Sweaters are types of sweaters, such as V-Neck and Turtleneck. There were only twobooks. They were used, not new. One was $12, and one was $7. That's strange, he thought.Why are the prices different? He examined both books carefully. He couldn't find a singledifference between them. He bought the $7 book. He felt good. He had just saved $5. Hewent home. He walked over to his bookshelf. He was about to put the book on hisbookshelf. Then he stopped. There on his bookshelf was the same book! He opened thebook. Inside was a sticker. The sticker said ""Strand-$1."""
